petition_id,county,year,title,title_date,reference,ll_img,head,id
826,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/16,,"The constables of Dodderhill, Wychbold and Elmbridge. Ref.110 BA1/1/25/16 (1616)",155209.xml
827,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/19,,The parishioners of Rock. Ref.110 BA1/1/25/19 (1616),155209.xml
828,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/2,,"Margery Moore of the Castle of Worcester, widow. Ref.110 BA1/1/25/2 (1616)",155209.xml
829,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/20,,[...] Bonnaker of Hanbury. Ref.110 BA1/1/25/20 (1616),155209.xml
830,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/22,,The parishioners of Yardley. Ref.110 BA1/1/25/22 (1616),155209.xml
831,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/23,,The inhabitants of Yardley. Ref.110 BA1/1/25/23 (1616),155209.xml
832,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/3,,Henry Dawks and others. Ref.110 BA1/1/25/3 (1616),155209.xml
833,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/31,,"John Morton of Handsworth, Staffordshire, labourer. Ref.110 BA1/1/25/31 (1616)",155209.xml
834,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/32,,"Thomas Baylis and others, debtors. Ref.110 BA1/1/25/32 (1616)",155209.xml
835,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/4,,"Elizabeth Cuffe, widow, late of Little Witley. Ref.110 BA1/1/25/4 (1616)",155209.xml
836,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/5,,"Margery Moore, widow. Ref.110 BA1/1/25/5 (1616)",155209.xml
837,Worcestershire,1616,Worcestershire Quarter Sessions: 1616,1616,Ref.110 BA1/1/25/6,,Evan Williams. Ref.110 BA1/1/25/6 (1616),155209.xml
838,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/71,,Phillippe Wilkes. Ref.110 BA1/1/27/71 (1617),155210.xml
839,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/73,,John Smyth constable of Sadbury. Ref.110 BA1/1/27/73 (1617),155210.xml
840,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/78,,An overseer of the poor of Longdon on behalf of William Taylor. Ref.110 BA1/1/27/78 (1617),155210.xml
841,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/79,,Richard Colles of Lulsley. Ref.110 BA1/1/27/79 (1617),155210.xml
842,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/80,,"Fraunces Horner of Newland, spinster. Ref.110 BA1/1/27/80 (1617)",155210.xml
843,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/85,,The inhabitants of the Foregate Street and tithing of Whistones. Ref.110 BA1/1/27/85 (1617),155210.xml
844,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/86,,William Lyes. Ref.110 BA1/1/27/86 (1617),155210.xml
845,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/92,,"Thomas Stanton, constable of Crowle. Ref.110 BA1/1/27/92 (1617)",155210.xml
846,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/93,,"James Browne of Areley Kings, linen weaver. Ref.110 BA1/1/27/93 (1617)",155210.xml
847,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/27/95,,"Margaret Thomas, wife of John Thomas of Rederycke. Ref.110 BA1/1/27/95 (1617)",155210.xml
848,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/24,,Richard Clementes. Ref.110 BA1/1/29/24 (1617),155210.xml
849,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/25,,Jane Hill widow. Ref.110 BA1/1/29/25 (1617),155210.xml
850,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/26,,Margaret Bedell. Ref.110 BA1/1/29/26 (1617),155210.xml
851,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/29,,Alice Jacksons. Ref.110 BA1/1/29/29 (1617),155210.xml
852,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/56,,"William Dench of Longdon, labourer. Ref.110 BA1/1/29/56 (1617)",155210.xml
853,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/59,,"Margery Wright of Little Comberton, widow. Ref.110 BA1/1/29/59 (1617)",155210.xml
854,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/60,,Frauncis Hughes. Ref.110 BA1/1/29/60 (1617),155210.xml
855,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/61,,Robert Garret and Marget Garret his wife. Ref.110 BA1/1/29/61 (1617),155210.xml
856,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/62,,"John Cullambine, a very poor man. Ref.110 BA1/1/29/62 (1617)",155210.xml
857,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/64,,"William Jefferies, an overseer of the poor of Longdon. Ref.110 BA1/1/29/64 (1617)",155210.xml
858,Worcestershire,1617,Worcestershire Quarter Sessions: 1617,1617,Ref.110 BA1/1/29/67,,William Jefferis. Ref.110 BA1/1/29/67 (1617),155210.xml
913,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/33/75,,Thomas Pirkes and eight others of Fladbury. Ref.110 BA1/1/33/75 (1620),155213.xml
914,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/33/76,,"Florice Rock of Eldersfield, labourer. Ref.110 BA1/1/33/76 (1620)",155213.xml
915,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/33/77,,The neighbours and tenants of the lord of the manor of Fladbury. Ref.110 BA1/1/33/77 (1620),155213.xml
916,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/33/84,,[...] of Upton super Severn. Ref.110 BA1/1/33/84 (1620),155213.xml
917,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/33/85,,John Nend. Ref.110 BA1/1/33/85 (1620),155213.xml
918,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/33/86,,Jone White. Ref.110 BA1/1/33/86 (1620),155213.xml
919,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/33/87,,"Jane Leech, wife of Thomas Leech. Ref.110 BA1/1/33/87 (1620)",155213.xml
920,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/33/88,,Thomas Cartwright and others. Ref.110 BA1/1/33/88 (1620),155213.xml
921,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/45/67,,"Elizabeth Ewens, widow. Ref.110 BA1/1/45/67 (1620)",155213.xml
922,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/45/68,,Margaret Gardner. Ref.110 BA1/1/45/68 (1620),155213.xml
923,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/45/69,,Elioner Williams. Ref.110 BA1/1/45/69 (1620),155213.xml
924,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/45/70,,"Isabel Brooke, widow. Ref.110 BA1/1/45/70 (1620)",155213.xml
925,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/45/71,,"Jane Prior, a poor widow. Ref.110 BA1/1/45/71 (1620)",155213.xml
926,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/45/72,,The inhabitants of Stoulton. Ref.110 BA1/1/45/72 (1620),155213.xml
927,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/45/73,,"William Marshall of Oddingley, clerk. Ref.110 BA1/1/45/73 (1620)",155213.xml
928,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/45/74,,Nicholas Baylyes. Ref.110 BA1/1/45/74 (1620),155213.xml
929,Worcestershire,1620,Worcestershire Quarter Sessions: 1620s,1620,Ref.110 BA1/1/45/75,,The inhabitants of Dormston. Ref.110 BA1/1/45/75 (1620),155213.xml
930,Worcestershire,1621,Worcestershire Quarter Sessions: 1620s,1621,Ref.110 BA1/1/44/33,,The inhabitants of Bayton. Ref.110 BA1/1/44/33 (1621),155213.xml
931,Worcestershire,1621,Worcestershire Quarter Sessions: 1620s,1621,Ref.110 BA1/1/83/41,,[illegible]. Ref.110 BA1/1/83/41 (1621),155213.xml
932,Worcestershire,1621,Worcestershire Quarter Sessions: 1620s,1621,Ref.110 BA1/1/83/42,,"Merrell Alcoke, widow. Ref.110 BA1/1/83/42 (1621)",155213.xml
933,Worcestershire,1621,Worcestershire Quarter Sessions: 1620s,1621,Ref.110 BA1/1/83/43,,"Humfrie James, a poor day labourer. Ref.110 BA1/1/83/43 (1621)",155213.xml
934,Worcestershire,1621,Worcestershire Quarter Sessions: 1620s,1621,Ref.110 BA1/1/83/46,,Richard Catte. Ref.110 BA1/1/83/46 (1621),155213.xml
935,Worcestershire,1621,Worcestershire Quarter Sessions: 1620s,1621,Ref.110 BA1/1/83/47,,"Thomas Griffine and others, prisoners. Ref.110 BA1/1/83/47 (1621)",155213.xml
936,Worcestershire,1623,Worcestershire Quarter Sessions: 1620s,1623,Ref.110 BA1/1/46/76,,The overseers for the poor and inhabitants of Bransford and Leigh. Ref.110 BA1/1/46/76 (1623),155213.xml
937,Worcestershire,1623,Worcestershire Quarter Sessions: 1620s,1623,Ref.110 BA1/1/46/77,,"Frauncys Allexander, one of the constables of Droitwich. Ref.110 BA1/1/46/77 (1623)",155213.xml
938,Worcestershire,1625,Worcestershire Quarter Sessions: 1620s,1625,Ref.110 BA1/1/48/182,,"John Wrenford of Longdon, gentleman. Ref.110 BA1/1/48/182 (1625)",155213.xml
939,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/29,,Evan Ivon the younger. Ref.110 BA1/1/52/29 (1628),155213.xml
940,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/30,,"William Spender and Christopher Matley, overseers of St. Michaels in Bedwardine. Ref.110 BA1/1/52/30 (1628)",155213.xml
941,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/31,,"Andrew Colles and Hughe Perkes, overseers for the poor of Lulsley. Ref.110 BA1/1/52/31 (1628)",155213.xml
942,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/32,,"Elizabeth Hayes, a prisoner in the house of correction. Ref.110 BA1/1/52/32 (1628)",155213.xml
943,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/33,,Margaret Randle. Ref.110 BA1/1/52/33 (1628),155213.xml
944,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/35,,"Margaret Evettes, a prisoner in the house of correction. Ref.110 BA1/1/52/35 (1628)",155213.xml
945,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/37,,"Frauncys Mann, prisoner in the house of correction. Ref.110 BA1/1/52/37 (1628)",155213.xml
946,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/42,,The inhabitants of Flyford Flavell. Ref.110 BA1/1/52/42 (1628),155213.xml
947,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/44,,William Paine. Ref.110 BA1/1/52/44 (1628),155213.xml
948,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/47,,Margery Carpenter. Ref.110 BA1/1/52/47 (1628),155213.xml
949,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/49,,"Henrie Cottrell, a maimed soldier. Ref.110 BA1/1/52/49 (1628)",155213.xml
950,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/50,,"Johanne Pattericke, widow. Ref.110 BA1/1/52/50 (1628)",155213.xml
951,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/51,,Giles Dawe. Ref.110 BA1/1/52/51 (1628),155213.xml
952,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/52/60,,"James Winton of Sutton Sturmey, gentleman. Ref.110 BA1/1/52/60 (1628)",155213.xml
953,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/53/81,,"Constables of Dodderhill, Wychbold and Elmbridge. Ref.110 BA1/1/53/81 (1628)",155213.xml
954,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/53/82,,Thomas Harley and Samuel Kings of Saint Peters. Ref.110 BA1/1/53/82 (1628),155213.xml
955,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/53/83,,John Sampson. Ref.110 BA1/1/53/83 (1628),155213.xml
956,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/53/84,,Elizabeth Hayes. Ref.110 BA1/1/53/84 (1628),155213.xml
957,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/53/86,,"William Spender and Christopher Watley, overseers of the poor of Saint Michael's in Bedwardine. Ref.110 BA1/1/53/86 (1628)",155213.xml
958,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/53/88,,"Robert Baylys, prisoner. Ref.110 BA1/1/53/88 (1628)",155213.xml
959,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/53/90,,"Alice Mendose, widow of John Mendose. Ref.110 BA1/1/53/90 (1628)",155213.xml
960,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/53/91,,Peter Kinward of Alfrick. Ref.110 BA1/1/53/91 (1628),155213.xml
961,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/53/96,,Edward Pitman. Ref.110 BA1/1/53/96 (1628),155213.xml
962,Worcestershire,1628,Worcestershire Quarter Sessions: 1620s,1628,Ref.110 BA1/1/54/71,,"A constable, overseers of the poor and churchwarden of Acton Beauchamp. Ref.110 BA1/1/54/71 (1628)",155213.xml
971,Worcestershire,1640,Worcestershire Quarter Sessions: 1640s,1640,Ref.110 BA1/1/76/14,,"Thomas Wall, constable of Wick Episcopi. Ref.110 BA1/1/76/14 (1640)",155215.xml
972,Worcestershire,1656,Worcestershire Quarter Sessions: 1650s,1656,Ref.110 BA1/1/93/17,,Inhabitants of Claines. Ref.110 BA1/1/93/17 (1656),155216.xml
973,Worcestershire,1656,Worcestershire Quarter Sessions: 1650s,1656,Ref.110 BA1/1/93/18,,John Wilkinson of Claines. Ref.110 BA1/1/93/18 (1656),155216.xml
974,Worcestershire,1656,Worcestershire Quarter Sessions: 1650s,1656,Ref.110 BA1/1/93/54-55,,The grand inquest for the county. Ref.110 BA1/1/93/54-55 (1656),155216.xml
984,Worcestershire,1671,Worcestershire Quarter Sessions: 1670s,1671,Ref.110 BA1/1/115/27,,Inhabitants of Bretforton. Ref.110 BA1/1/115/27 (1671),155217.xml
985,Worcestershire,1673,Worcestershire Quarter Sessions: 1670s,1673,Ref.110 BA1/1/119/24,,Henry Pritchett of Old Swinford. Ref.110 BA1/1/119/24 (1673),155217.xml
986,Worcestershire,1673,Worcestershire Quarter Sessions: 1670s,1673,Ref.110 BA1/1/119/38,,Inhabitants of Kings Norton. Ref.110 BA1/1/119/38 (1673),155217.xml
987,Worcestershire,1674,Worcestershire Quarter Sessions: 1670s,1674,Ref.110 BA1/1/119/55,,"John Langford of Kyrewood, husbandman. Ref.110 BA1/1/119/55 (1674)",155217.xml
988,Worcestershire,1675,Worcestershire Quarter Sessions: 1670s,1675,Ref.110 BA1/1/171/102,,Inhabitants of Shrawley. Ref.110 BA1/1/171/102 (1675),155217.xml
989,Worcestershire,1675,Worcestershire Quarter Sessions: 1670s,1675,Ref.110 BA1/1/123/28,,Inhabitants of Shrawley. Ref.110 BA1/1/123/28 (1675),155217.xml
990,Worcestershire,1675,Worcestershire Quarter Sessions: 1670s,1675,Ref.110 BA1/1/123/29,,James Arnold of Upton upon Severn. Ref.110 BA1/1/123/29 (1675),155217.xml
991,Worcestershire,1676,Worcestershire Quarter Sessions: 1670s,1676,Ref.110 BA1/1/171/5,,"Walter Morice, clothier of Saint Martins. Ref.110 BA1/1/171/5 (1676)",155217.xml
992,Worcestershire,1677,Worcestershire Quarter Sessions: 1670s,1677,Ref.110 BA1/1/128/7,,"John Cooke, a poor distressed soldier. Ref.110 BA1/1/128/7 (1677)",155217.xml
993,Worcestershire,1677,Worcestershire Quarter Sessions: 1670s,1677,Ref.110 BA1/1/128/75,,"Thomas Harvey of Leigh, mason. Ref.110 BA1/1/128/75 (1677)",155217.xml
994,Worcestershire,1677,Worcestershire Quarter Sessions: 1670s,1677,Ref.110 BA1/1/128/76,,Samuel Wood and John Wood of Wick juxta Pershore. Ref.110 BA1/1/128/76 (1677),155217.xml
995,Worcestershire,1677,Worcestershire Quarter Sessions: 1670s,1677,Ref.110 BA1/1/128/77,,"Elizabeth Evans, of Tenbury parish. Ref.110 BA1/1/128/77 (1677)",155217.xml
996,Worcestershire,1677,Worcestershire Quarter Sessions: 1670s,1677,Ref.110 BA1/1/128/78,,"Thomas Fletcher, prisoner at Worcester. Ref.110 BA1/1/128/78 (1677)",155217.xml
997,Worcestershire,1677,Worcestershire Quarter Sessions: 1670s,1677,Ref.110 BA1/1/128/79,,The inhabitants of Norton juxta Kempsey. Ref.110 BA1/1/128/79 (1677),155217.xml
998,Worcestershire,1677,Worcestershire Quarter Sessions: 1670s,1677,Ref.110 BA1/1/128/8,,Daniel Hemmin of Shreeves Lench. Ref.110 BA1/1/128/8 (1677),155217.xml
999,Worcestershire,1677,Worcestershire Quarter Sessions: 1670s,1677,Ref.110 BA1/1/128/80,,"Edward Phillipps, prisoner. Ref.110 BA1/1/128/80 (1677)",155217.xml
1000,Worcestershire,1678,Worcestershire Quarter Sessions: 1670s,1678,Ref.110 BA1/1/128/103,,Richard Hall of Kemsey. Ref.110 BA1/1/128/103 (1678),155217.xml
1001,Worcestershire,1678,Worcestershire Quarter Sessions: 1670s,1678,Ref.110 BA1/1/130/13,,The overseers of the parish of Hanley Castle. Ref.110 BA1/1/130/13 (1678),155217.xml
1002,Worcestershire,1679,Worcestershire Quarter Sessions: 1670s,1679,Ref.110 BA1/1/133/42,,"Thomas Jones, overseer of Astley. Ref.110 BA1/1/133/42 (1679)",155217.xml
975,Worcestershire,1661,Worcestershire Quarter Sessions: 1660s,1661,Ref.110 BA1/1/185/1,,John Seamour. Ref.110 BA1/1/185/1 (1661),155218.xml
976,Worcestershire,1661,Worcestershire Quarter Sessions: 1660s,1661,Ref.110 BA1/1/185/13,,"Richard Powell, a poor and indigent soldier. Ref.110 BA1/1/185/13 (1661)",155218.xml
977,Worcestershire,1661,Worcestershire Quarter Sessions: 1660s,1661,Ref.110 BA1/1/185/3,,"The constable, churchwardens and overseers of Leigh. Ref.110 BA1/1/185/3 (1661)",155218.xml
978,Worcestershire,1661,Worcestershire Quarter Sessions: 1660s,1661,Ref.110 BA1/1/98/49,,John Moreton and others. Ref.110 BA1/1/98/49 (1661),155218.xml
979,Worcestershire,1666,Worcestershire Quarter Sessions: 1660s,1666,Ref.110 BA1/1/105/32,,Aaron Ward and others. Ref.110 BA1/1/105/32 (1666),155218.xml
980,Worcestershire,1666,Worcestershire Quarter Sessions: 1660s,1666,Ref.110 BA1/1/108/127,,"Inhabitants of St. John's, Worcester. Ref.110 BA1/1/108/127 (1666)",155218.xml
981,Worcestershire,1666,Worcestershire Quarter Sessions: 1660s,1666,Ref.110 BA1/1/108/91,,The inhabitants of Bayton. Ref.110 BA1/1/108/91 (1666),155218.xml
982,Worcestershire,1667,Worcestershire Quarter Sessions: 1660s,1667,Ref.110 BA1/1/109/104,,The parishioners of Abberley. Ref.110 BA1/1/109/104 (1667),155218.xml
983,Worcestershire,1668,Worcestershire Quarter Sessions: 1660s,1668,Ref.110 BA1/1/110/62,,"Edward Hitchins of Wyre Piddle, butcher. Ref.110 BA1/1/110/62 (1668)",155218.xml
1003,Worcestershire,1680,Worcestershire Quarter Sessions: 1680s,1680,Ref.110 BA1/1/136/24,,"The minister, churchwardens and other inhabitants of Tenbury. Ref.110 BA1/1/136/24 (1680)",155219.xml
1004,Worcestershire,1680,Worcestershire Quarter Sessions: 1680s,1680,Ref.110 BA1/1/136/25,,"John Plebey, Jobe Pengory and others on behalf of William Taylar. Ref.110 BA1/1/136/25 (1680)",155219.xml
1005,Worcestershire,1680,Worcestershire Quarter Sessions: 1680s,1680,Ref.110 BA1/1/136/26,,Ralph Russell and others. Ref.110 BA1/1/136/26 (1680),155219.xml
1006,Worcestershire,1680,Worcestershire Quarter Sessions: 1680s,1680,Ref.110 BA1/1/136/27-28,,John Lampett of Great Hampton by Evesham. Ref.110 BA1/1/136/27-28 (1680),155219.xml
1007,Worcestershire,1680,Worcestershire Quarter Sessions: 1680s,1680,Ref.110 BA1/1/136/29,,John Pearkes. Ref.110 BA1/1/136/29 (1680),155219.xml
1008,Worcestershire,1680,Worcestershire Quarter Sessions: 1680s,1680,Ref.110 BA1/1/137/107,,"Mary Knowles of Worcester, St Andrew. Ref.110 BA1/1/137/107 (1680)",155219.xml
1009,Worcestershire,1680,Worcestershire Quarter Sessions: 1680s,1680,Ref.110 BA1/1/137/109,,Joan Lovegrove of Claines. Ref.110 BA1/1/137/109 (1680),155219.xml
1010,Worcestershire,1681,Worcestershire Quarter Sessions: 1680s,1681,Ref.110 BA1/1/139/32,,"Roger Bundy of St Johns in Bedwardine, labourer. Ref.110 BA1/1/139/32 (1681)",155219.xml
1011,Worcestershire,1681,Worcestershire Quarter Sessions: 1680s,1681,Ref.110 BA1/1/139/33,,"Arthur Bagshawe of Feckenham, tailor. Ref.110 BA1/1/139/33 (1681)",155219.xml
1012,Worcestershire,1681,Worcestershire Quarter Sessions: 1680s,1681,Ref.110 BA1/1/139/34,,"Thomas Woosall, a prisoner in the castle of Worcester. Ref.110 BA1/1/139/34 (1681)",155219.xml
1013,Worcestershire,1681,Worcestershire Quarter Sessions: 1680s,1681,Ref.110 BA1/1/139/35,,"Henry Dyson of Areley Kings, a soldier. Ref.110 BA1/1/139/35 (1681)",155219.xml
1014,Worcestershire,1681,Worcestershire Quarter Sessions: 1680s,1681,Ref.110 BA1/1/139/36,,Lewis William of Claines. Ref.110 BA1/1/139/36 (1681),155219.xml
1015,Worcestershire,1681,Worcestershire Quarter Sessions: 1680s,1681,Ref.110 BA1/1/139/56,,The overseers of Malvern. Ref.110 BA1/1/139/56 (1681),155219.xml
1016,Worcestershire,1681,Worcestershire Quarter Sessions: 1680s,1681,Ref.110 BA1/1/139/57,,The parishioners of Hartlebury. Ref.110 BA1/1/139/57 (1681),155219.xml
1017,Worcestershire,1681,Worcestershire Quarter Sessions: 1680s,1681,Ref.110 BA1/1/139/58,,James Wilmott of Hartlebury. Ref.110 BA1/1/139/58 (1681),155219.xml
1018,Worcestershire,1682,Worcestershire Quarter Sessions: 1680s,1682,Ref.110 BA1/1/140/28,,The named inhabitants of Rushock. Ref.110 BA1/1/140/28 (1682),155219.xml
1019,Worcestershire,1683,Worcestershire Quarter Sessions: 1680s,1683,Ref.110 BA1/1/152/120,,The overseers of the poor and other inhabitants of Whistones. Ref.110 BA1/1/152/120 (1683),155219.xml
1020,Worcestershire,1683,Worcestershire Quarter Sessions: 1680s,1683,Ref.110 BA1/1/152/122,,The inhabitants of Eckington. Ref.110 BA1/1/152/122 (1683),155219.xml
1021,Worcestershire,1683,Worcestershire Quarter Sessions: 1680s,1683,Ref.110 BA1/1/152/59,,The lord of the manor and inhabitants of Shrawley. Ref.110 BA1/1/152/59 (1683),155219.xml
1022,Worcestershire,1684,Worcestershire Quarter Sessions: 1680s,1684,Ref.110 BA1/1/145/14,,John Morley and Thomas Browne. Ref.110 BA1/1/145/14 (1684),155219.xml
1023,Worcestershire,1684,Worcestershire Quarter Sessions: 1680s,1684,Ref.110 BA1/1/145/15,,"John Morrice of Severn Stoke, labourer. Ref.110 BA1/1/145/15 (1684)",155219.xml
1024,Worcestershire,1685,Worcestershire Quarter Sessions: 1680s,1685,Ref.110 BA1/1/145/65,,Inhabitants of South Littleton. Ref.110 BA1/1/145/65 (1685),155219.xml
1025,Worcestershire,1685,Worcestershire Quarter Sessions: 1680s,1685,Ref.110 BA1/1/148/50,,Gilbert Hutton of Claines. Ref.110 BA1/1/148/50 (1685),155219.xml
1026,Worcestershire,1685,Worcestershire Quarter Sessions: 1680s,1685,Ref.110 BA1/1/148/56,,"Francis Warner of Worcester, silkweaver. Ref.110 BA1/1/148/56 (1685)",155219.xml
1027,Worcestershire,1685,Worcestershire Quarter Sessions: 1680s,1685,Ref.110 BA1/1/148/57,,"James Marshall and four others of Scotland, chapmen. Ref.110 BA1/1/148/57 (1685)",155219.xml
1028,Worcestershire,1686,Worcestershire Quarter Sessions: 1680s,1686,Ref.110 BA1/1/151/18,,Sarah wife of Meredyth Jones of Saint Clement. Ref.110 BA1/1/151/18 (1686),155219.xml
1029,Worcestershire,1686,Worcestershire Quarter Sessions: 1680s,1686,Ref.110 BA1/1/151/39,,"Elizabeth Cowell, widow. Ref.110 BA1/1/151/39 (1686)",155219.xml
1030,Worcestershire,1686,Worcestershire Quarter Sessions: 1680s,1686,Ref.110 BA1/1/153/1,,John Grubb of Acton Beauchamp. Ref.110 BA1/1/153/1 (1686),155219.xml
1031,Worcestershire,1686,Worcestershire Quarter Sessions: 1680s,1686,Ref.110 BA1/1/153/69,,"Elizabeth Symmons, widow, of Holdfast. Ref.110 BA1/1/153/69 (1686)",155219.xml
1032,Worcestershire,1686,Worcestershire Quarter Sessions: 1680s,1686,Ref.110 BA1/1/153/70,,"Joane Langley, widow of Claines. Ref.110 BA1/1/153/70 (1686)",155219.xml
1033,Worcestershire,1688,Worcestershire Quarter Sessions: 1680s,1688,Ref.110 BA1/1/155/86,,Katherine Jones of Holt. Ref.110 BA1/1/155/86 (1688),155219.xml
1034,Worcestershire,1688,Worcestershire Quarter Sessions: 1680s,1688,Ref.110 BA1/1/155/87,,John Harcott of Stoke Prior. Ref.110 BA1/1/155/87 (1688),155219.xml
1035,Worcestershire,1688,Worcestershire Quarter Sessions: 1680s,1688,Ref.110 BA1/1/155/88,,Susanna Rose of Bromsgrove. Ref.110 BA1/1/155/88 (1688),155219.xml
